Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-06-22,39.44,39.9,39.0301,39.2,77557.0,0.0,1.0,39.44,39.9,39.0301,39.2,77557.0
2016-06-21,39.65,39.65,38.6,39.26,140903.0,0.0,1.0,39.65,39.65,38.6,39.26,140903.0
2016-06-20,40.17,40.48,39.55,39.61,136460.0,0.0,1.0,40.17,40.48,39.55,39.61,136460.0
2016-06-17,39.02,40.38,38.96,39.71,133073.0,0.0,1.0,39.02,40.38,38.96,39.71,133073.0
2016-06-16,38.33,38.95,37.6101,38.89,98922.0,0.0,1.0,38.33,38.95,37.6101,38.89,98922.0
2016-06-15,39.02,39.43,38.5401,38.59,92113.0,0.4,1.0,39.02,39.43,38.5401,38.59,92113.0
2016-06-14,39.43,39.8,38.23,39.38,161801.0,0.0,1.0,39.025486022057,39.391690176968,37.837796870993,38.975998974096,161801.0
2016-06-13,40.33,40.95,39.36,39.51,106167.0,0.0,1.0,39.916252885355,40.529892280072,38.956204154912,39.104665298795,106167.0
2016-06-10,41.34,41.43,40.15,40.5,113377.0,0.0,1.0,40.915891254168,41.004967940498,39.738099512696,40.084508848423,113377.0
2016-06-09,41.76,42.06,40.74,41.99,166012.0,0.0,1.0,41.33158245704,41.628504744806,40.322046678636,41.559222877661,166012.0
2016-06-08,40.39,42.1,40.39,41.93,193569.0,0.0,1.0,39.975637342908,41.668094383175,39.975637342908,41.499838420108,193569.0
2016-06-07,39.96,40.45,39.82,40.18,104218.0,0.0,1.0,39.550048730444,40.035021800462,39.411484996153,39.767791741472,104218.0
2016-06-06,39.02,39.97,38.88,39.7,114450.0,0.0,1.0,38.619692228777,39.559946140036,38.481128494486,39.292716081046,114450.0
2016-06-03,39.47,39.47,38.3,38.65,114150.0,0.0,1.0,39.065075660426,39.065075660426,37.907078738138,38.253488073865,114150.0
2016-06-02,39.33,39.57,38.88,39.32,81511.0,0.0,1.0,38.926511926135,39.164049756348,38.481128494486,38.916614516543,81511.0
2016-06-01,39.39,39.45,38.22,39.33,166135.0,0.0,1.0,38.985896383688,39.045280841241,37.8278994614,38.926511926135,166135.0
2016-05-31,39.0,40.47,38.87,39.68,128598.0,0.0,1.0,38.599897409592,40.054816619646,38.471231084894,39.272921261862,128598.0
2016-05-27,39.63,39.73,38.77,38.91,125291.0,0.0,1.0,39.223434213901,39.322408309823,38.372256988972,38.510820723262,125291.0
2016-05-26,41.11,41.8,39.57,39.62,137265.0,0.0,1.0,40.688250833547,41.371172095409,39.164049756348,39.213536804309,137265.0
2016-05-25,40.14,41.11,40.0679,40.93,134385.0,0.0,1.0,39.728202103103,40.688250833547,39.656841779944,40.510097460887,134385.0
2016-05-24,39.29,40.15,38.94,39.91,83607.0,0.0,1.0,38.886922287766,39.738099512696,38.540512952039,39.500561682483,83607.0
2016-05-23,39.11,39.844,38.86,39.21,94354.0,0.0,1.0,38.708768915106,39.435238779174,38.461333675301,38.807743011028,94354.0
2016-05-20,38.51,39.655,38.19,39.16,118022.0,0.0,1.0,38.114924339574,39.248177737882,37.798207232624,38.758255963067,118022.0
2016-05-19,37.71,38.45,37.13,38.32,92401.0,0.0,1.0,37.323131572198,38.055539882021,36.74908181585,37.926873557322,92401.0
2016-05-18,38.11,38.96,37.9,38.0,123327.0,0.0,1.0,37.719027955886,38.560307771223,37.51118235445,37.610156450372,123327.0
2016-05-17,37.84,39.14,37.6001,38.46,144439.0,0.0,1.0,37.451797896897,38.738461143883,37.21435904078,38.065437291613,144439.0
2016-05-16,37.61,38.5,37.61,37.8,103838.0,0.0,1.0,37.224157476276,38.105026929982,37.224157476276,37.412208258528,103838.0
2016-05-13,37.99,38.02,37.06,37.44,174070.0,0.0,1.0,37.60025904078,37.629951269556,36.679799948705,37.055901513209,174070.0
